graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
sachs,anon,20260820T055901Z,2026-08-20T06:04:34.029031+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260821,2654167568,11,17,60,60,4,3,17,17,success,,4.984,1.0,0.6470588235294118,0.7857142857142858,1.0,0.8181818181818182,0.5294117647058824,0.6428571428571428,8,1.0,3,3,11,0,3,48,48,0,0.642857,-1,-1,3.17805,0.0,1.0,,,0,,4,4,,0.740741,6,4,0.5,0,1,1,0,0,1719,255,0,1974,0.00243675,2.8384
sachs,anon,20260820T055901Z,2026-08-20T06:04:33.826033+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260821,2654167568,11,17,60,60,4,3,17,17,success,,5.482,1.0,0.5882352941176471,0.7407407407407407,1.0,0.7,0.4117647058823529,0.5185185185185185,10,1.0,3,3,10,0,3,48,48,0,0.592593,-1,-1,3.8641,0.0,1.0,,,0,,4,0,,0.740741,6,4,0.5,0,0,1,0,0,1729,78,0,1807,0.00030615,1.9202
sachs,anon,20260820T055901Z,2026-08-20T06:04:33.062029+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260821,2654167568,11,17,60,60,4,3,17,17,success,,6.629,1.0,0.6470588235294118,0.7857142857142858,1.0,0.8181818181818182,0.5294117647058824,0.6428571428571428,8,1.0,3,3,11,0,3,48,48,0,0.642857,-1,-1,3.17805,0.0,1.0,,,0,,4,4,,0.740741,6,4,0.5,0,1,1,0,0,2491,521,0,3012,0.00149058,4.8757
sachs,anon,20260820T055901Z,2026-08-20T06:04:36.315384+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260821,2654167568,11,17,60,60,4,3,17,17,success,,3.774,1.0,0.6470588235294118,0.7857142857142858,1.0,0.8181818181818182,0.5294117647058824,0.6428571428571428,8,1.0,3,3,11,0,3,48,48,0,0.642857,-1,-1,3.17805,0.0,1.0,,,0,,3,2,,0.740741,6,4,0.5,0,1,1,0,0,2426,234,0,2660,0.003596,2.9655
sachs,anon,20260820T055901Z,2026-08-20T06:04:36.565963+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260821,2654167568,11,17,60,60,4,3,17,17,success,,6.148,1.0,0.6470588235294118,0.7857142857142858,1.0,0.8181818181818182,0.5294117647058824,0.6428571428571428,8,1.0,3,3,11,0,3,48,48,0,0.642857,-1,-1,3.17805,0.0,1.0,,,0,,2,4,,0.740741,6,4,0.5,0,2,1,0,0,2167,254,0,2421,0.0018455,3.8258
sachs,named,20260820T055901Z,2026-08-20T06:04:38.262413+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,5.302,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,4,4,,0.521739,6,0,0.5,0,2,1,0,0,2614,197,0,2811,0.00105271,2.3104
sachs,named,20260820T055901Z,2026-08-20T06:04:39.369695+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,5.345,0.8571428571428571,0.35294117647058826,0.5,1.0,0.42857142857142855,0.17647058823529413,0.25,15,1.0,3,3,7,0,3,48,48,0,0.434783,-1,-1,3.17805,0.0,1.0,,,0,,2,2,,0.521739,6,0,0.5,0,0,1,0,0,1849,173,0,2022,0.00216525,2.0163
sachs,named,20260820T055901Z,2026-08-20T06:04:39.048766+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,5.927,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,4,3,,0.521739,6,0,0.5,0,2,1,0,0,1859,120,0,1979,0.00035085,2.0925
sachs,named,20260820T055901Z,2026-08-20T06:04:40.125534+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,6.637,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,3,3,9,0,3,48,48,0,0.538462,-1,-1,3.17805,0.0,1.0,,,0,,0,3,,0.521739,6,0,0.5,0,3,1,0,0,2290,191,0,2481,0.001718,2.9573
sachs,shared,20260820T055901Z,2026-08-20T06:04:44.755866+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,2.157,1.0,0.5882352941176471,0.7407407407407407,1.0,0.6,0.35294117647058826,0.4444444444444445,11,1.0,2,3,10,0,2,48,0,0,0.518519,-1,-1,3.17805,0.0,1.0,,,,,0,4,,0.521739,6,0,0.5,0,4,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:04:42.761382+00:00,study2_semantic,probe_skel_only,,none,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,4.944,1.0,0.35294117647058826,0.5217391304347826,1.0,0.8333333333333334,0.29411764705882354,0.4347826086956522,12,0.75,4,3,6,0,4,48,0,0,0.434783,-1,-1,3.8712,0.69315,0.5,,,,,,,,0.521739,6,0,0.5,0,0,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:04:43.612358+00:00,study2_semantic,probe_random_edits,,none,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,4.257,1.0,0.35294117647058826,0.5217391304347826,1.0,0.5,0.17647058823529413,0.2608695652173913,14,0.75,4,3,6,0,4,48,0,0,0.434783,-1,-1,3.17805,0.69315,0.5,,,,,4,4,,0.521739,6,0,0.5,0,0,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:04:39.725170+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,8.434,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,2,3,,0.521739,6,0,0.5,0,3,1,0,0,2579,415,0,2994,0.004654,6.4621
sachs,shared,20260820T055901Z,2026-08-20T06:04:48.204475+00:00,study2_semantic,oracle,,none,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,0.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:04:48.248902+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,0.092,0.875,0.4117647058823529,0.56,1.0,0.75,0.35294117647058826,0.48,12,1.0,3,3,8,0,3,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,
sachs,anon,20260820T055901Z,2026-08-20T06:04:46.799922+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,2.423,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,4,2,,0.521739,6,0,0.5,0,2,1,0,0,1729,78,0,1807,0.00030615,1.7169
sachs,anon,20260820T055901Z,2026-08-20T06:04:46.945823+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,3.091,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.434783,-1,-1,3.17805,0.69315,0.5,,,0,,4,4,,0.521739,6,0,0.5,0,0,1,0,0,1719,233,0,1952,0.00233775,2.3182
sachs,named,20260820T055901Z,2026-08-20T06:04:49.263407+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,2.908,0.8888888888888888,0.47058823529411764,0.6153846153846153,1.0,0.5555555555555556,0.29411764705882354,0.3846153846153846,13,0.75,4,3,9,0,4,48,48,0,0.4,-1,-1,3.76382,0.0,1.0,,,0,,4,4,,0.56,8,0,0.5,0,4,1,0,0,1856,115,0,1971,0.0003474,1.8953
sachs,anon,20260820T055901Z,2026-08-20T06:04:47.757468+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,5.155,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.434783,-1,-1,3.17805,0.0,1.0,,,0,,1,4,,0.521739,6,0,0.5,0,3,1,0,0,2425,313,0,2738,0.00399,4.187
sachs,named,20260820T055901Z,2026-08-20T06:04:48.391188+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,5.172,0.875,0.4117647058823529,0.56,1.0,0.5,0.23529411764705882,0.31999999999999995,14,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,3.8712,0.0,1.0,,,0,,0,0,,0.56,8,0,0.5,0,0,1,0,0,2614,452,0,3066,0.00142564,4.2511
sachs,shared,20260820T055901Z,2026-08-20T06:04:53.605375+00:00,study2_semantic,probe_skel_only,,none,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,0.736,0.875,0.4117647058823529,0.56,1.0,0.5,0.23529411764705882,0.31999999999999995,14,0.75,4,3,8,0,4,48,0,0,0.4,-1,-1,3.8712,0.0,1.0,,,,,,,,0.56,8,0,0.5,0,0,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:04:54.378396+00:00,study2_semantic,probe_random_edits,,none,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,1.033,0.875,0.4117647058823529,0.56,1.0,0.625,0.29411764705882354,0.4,13,1.0,3,3,8,0,3,48,0,0,0.4,-1,-1,3.58228,0.0,1.0,,,,,4,4,,0.56,8,0,0.5,1,0,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:04:50.076509+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,6.796,0.875,0.4117647058823529,0.56,1.0,0.5,0.23529411764705882,0.31999999999999995,14,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,2.49591,0.69315,0.5,,,0,,4,4,,0.56,8,0,0.5,0,2,1,0,0,1846,525,0,2371,0.003747,4.6425
sachs,shared,20260820T055901Z,2026-08-20T06:04:55.447726+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,1.973,0.8888888888888888,0.47058823529411764,0.6153846153846153,1.0,0.5555555555555556,0.29411764705882354,0.3846153846153846,13,1.0,3,3,9,0,3,48,0,0,0.461538,-1,-1,3.11591,0.0,1.0,,,,,1,4,,0.56,8,0,0.5,1,4,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:04:52.952095+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,5.194,0.875,0.4117647058823529,0.56,1.0,0.5,0.23529411764705882,0.31999999999999995,14,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,2.49591,0.69315,0.5,,,0,,1,3,,0.56,8,0,0.5,0,3,1,0,0,2287,122,0,2409,0.0015095,2.2869
sachs,anon,20260820T055901Z,2026-08-20T06:04:45.019482+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,13.996,1.0,0.35294117647058826,0.5217391304347826,1.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,13,0.75,4,3,6,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,4,4,,0.521739,6,0,0.5,0,3,1,0,0,2486,492,0,2978,0.0014467,11.1945
sachs,named,20260820T055901Z,2026-08-20T06:04:52.209928+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,7.293,0.875,0.4117647058823529,0.56,1.0,0.625,0.29411764705882354,0.4,13,0.75,4,3,8,0,4,48,48,0,0.461538,-1,-1,2.48491,0.0,1.0,,,0,,2,2,,0.56,8,0,0.5,0,1,1,0,0,2576,445,0,3021,0.004801,5.3548
sachs,anon,20260820T055901Z,2026-08-20T06:04:47.911976+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260822,2654167699,11,17,60,60,4,3,17,17,success,,11.812,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,3,3,9,0,3,48,48,0,0.538462,-1,-1,3.17805,0.0,1.0,,,0,,0,3,,0.521739,6,0,0.5,0,3,1,0,0,2162,161,0,2323,0.001564,9.869
sachs,shared,20260820T055901Z,2026-08-20T06:04:59.764705+00:00,study2_semantic,oracle,,none,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,0.032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:04:59.821753+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,0.094,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.4444444444444444,0.23529411764705882,0.30769230769230765,15,1.0,3,3,9,0,3,,,,,,,,,,,,,,,,,0.538462,,,,,,,,,,,,,,
sachs,anon,20260820T055901Z,2026-08-20T06:04:58.189752+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,3.163,0.8888888888888888,0.47058823529411764,0.6153846153846153,1.0,0.7777777777777778,0.4117647058823529,0.5384615384615384,11,1.0,2,3,9,0,2,48,48,0,0.538462,-1,-1,2.48491,0.0,1.0,,,0,,4,4,,0.56,8,0,0.5,0,3,1,0,0,1716,210,0,1926,0.002232,2.0447
sachs,anon,20260820T055901Z,2026-08-20T06:04:57.555160+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,4.335,0.875,0.4117647058823529,0.56,1.0,0.625,0.29411764705882354,0.4,13,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,3.8712,0.69315,0.5,,,0,,4,0,,0.56,8,0,0.5,0,0,1,0,0,1726,78,0,1804,0.0003057,1.6812
sachs,anon,20260820T055901Z,2026-08-20T06:04:56.916815+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,5.005,0.875,0.4117647058823529,0.56,1.0,0.625,0.29411764705882354,0.4,13,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,3.8712,0.69315,0.5,,,0,,3,0,,0.56,8,0,0.5,0,0,1,0,0,2486,223,0,2709,0.00105329,2.5645
sachs,anon,20260820T055901Z,2026-08-20T06:04:59.059291+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,5.108,0.875,0.4117647058823529,0.56,1.0,0.625,0.29411764705882354,0.4,13,0.75,4,3,8,0,4,48,48,0,0.461538,-1,-1,2.48491,0.0,1.0,,,0,,3,3,,0.56,8,0,0.5,1,2,1,0,0,2422,347,0,2769,0.004157,4.5147
sachs,named,20260820T055901Z,2026-08-20T06:05:01.400773+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,3.225,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.3333333333333333,0.17647058823529413,0.23076923076923078,16,1.0,2,3,9,0,2,48,48,0,0.32,-1,-1,2.07944,0.0,1.0,,,0,,4,0,,0.538462,7,2,0.5,1,0,1,0,0,1858,115,0,1973,0.0003477,2.8241
sachs,shared,20260820T055901Z,2026-08-20T06:05:04.669609+00:00,study2_semantic,probe_skel_only,,none,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,0.368,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,17,1.0,2,3,9,0,2,48,0,0,0.384615,-1,-1,2.07944,0.0,1.0,,,,,,,,0.538462,7,2,0.5,0,0,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:05:05.082244+00:00,study2_semantic,probe_random_edits,,none,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,1.507,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.3333333333333333,0.17647058823529413,0.23076923076923078,16,0.75,4,3,9,0,4,48,0,0,0.307692,-1,-1,2.74926,0.0038,0.99957,,,,,4,4,,0.538462,7,2,0.5,1,1,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:05:01.934091+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,4.674,0.7,0.4117647058823529,0.5185185185185185,1.0,0.3,0.17647058823529413,0.22222222222222224,17,1.0,2,3,10,0,2,48,48,0,0.307692,-1,-1,2.50864,-0.0,1.0,,,0,,4,4,,0.538462,7,2,0.5,1,2,1,0,0,1848,424,0,2272,0.003294,3.8495
sachs,shared,20260820T055901Z,2026-08-20T06:05:06.629722+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,0.505,0.8,0.47058823529411764,0.5925925925925927,1.0,0.4,0.23529411764705882,0.29629629629629634,15,1.0,2,3,10,0,2,48,0,0,0.37037,-1,-1,1.94957,0.0,1.0,,,,,2,4,,0.538462,7,2,0.5,2,4,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:05:02.008970+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,6.048,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.3333333333333333,0.17647058823529413,0.23076923076923078,16,1.0,2,3,9,0,2,48,48,0,0.307692,-1,-1,2.52461,0.0,1.0,,,0,,2,3,,0.538462,7,2,0.5,0,2,1,0,0,2578,486,0,3064,0.005008,5.5877
sachs,named,20260820T055901Z,2026-08-20T06:04:59.963630+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,9.256,0.8,0.47058823529411764,0.5925925925925927,1.0,0.4,0.23529411764705882,0.29629629629629634,15,0.75,4,3,10,0,4,48,48,0,0.37037,-1,-1,3.16148,0.01345,0.99833,,,0,,4,4,,0.538462,7,2,0.5,1,2,1,0,0,2613,720,0,3333,0.0018173,8.5089
sachs,anon,20260820T055901Z,2026-08-20T06:05:07.168762+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,3.013,0.75,0.35294117647058826,0.48,1.0,0.25,0.11764705882352941,0.15999999999999998,17,1.0,2,3,8,0,2,48,48,0,0.32,-1,-1,2.07944,0.0,1.0,,,0,,4,0,,0.538462,7,2,0.5,0,0,1,0,0,1728,116,0,1844,0.0003288,2.5605
sachs,anon,20260820T055901Z,2026-08-20T06:05:06.791815+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,5.247,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,17,1.0,3,3,9,0,3,48,48,0,0.307692,-1,-1,2.73906,0.0,1.0,,,0,,4,4,,0.538462,7,2,0.5,1,0,1,0,0,2485,419,0,2904,0.00133965,4.0295
sachs,shared,20260820T055901Z,2026-08-20T06:05:12.077408+00:00,study2_semantic,oracle,,none,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:05:12.123372+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,0.065,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,0.75,4,3,10,0,4,,,,,,,,,,,,,,,,,0.518519,,,,,,,,,,,,,,
sachs,anon,20260820T055901Z,2026-08-20T06:05:08.089478+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,4.545,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,17,0.75,4,3,9,0,4,48,48,0,0.37037,-1,-1,3.05338,0.0,1.0,,,0,,3,3,,0.538462,7,2,0.5,1,2,1,0,0,1718,241,0,1959,0.002373,2.5867
sachs,anon,20260820T055901Z,2026-08-20T06:04:59.579067+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,11,17,60,60,4,3,17,17,success,,14.692,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.45454545454545453,0.29411764705882354,0.35714285714285715,13,1.0,2,3,11,0,2,48,48,0,0.5,-1,-1,2.7805,0.0,1.0,,,0,,0,3,,0.56,8,0,0.5,0,3,1,0,0,2233,192,0,2425,0.0016925,13.2185
sachs,anon,20260820T055901Z,2026-08-20T06:05:10.216311+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,4.058,0.8,0.47058823529411764,0.5925925925925927,1.0,0.4,0.23529411764705882,0.29629629629629634,15,1.0,2,3,10,0,2,48,48,0,0.37037,-1,-1,1.94744,-0.0,1.0,,,0,,1,4,,0.538462,7,2,0.5,1,4,1,0,0,2160,174,0,2334,0.001602,2.7691
sachs,anon,20260820T055901Z,2026-08-20T06:05:09.258846+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,5.095,0.7777777777777778,0.4117647058823529,0.5384615384615384,1.0,0.3333333333333333,0.17647058823529413,0.23076923076923078,16,1.0,2,3,9,0,2,48,48,0,0.307692,-1,-1,2.52461,0.0,1.0,,,0,,1,3,,0.538462,7,2,0.5,0,2,1,0,0,2424,270,0,2694,0.003774,3.6893
sachs,named,20260820T055901Z,2026-08-20T06:05:12.676170+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,2.559,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,0.75,4,3,10,0,4,48,48,0,0.296296,-1,-1,3.83985,0.0,1.0,,,0,,4,3,,0.518519,5,5,0.5,1,0,1,0,0,1860,74,0,1934,0.0003234,1.8696
sachs,shared,20260820T055901Z,2026-08-20T06:05:15.274193+00:00,study2_semantic,probe_skel_only,,none,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,1.294,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,1.0,3,3,10,0,3,48,0,0,0.37037,-1,-1,3.60996,0.0,1.0,,,,,,,,0.518519,5,5,0.5,0,0,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:05:12.226980+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,4.578,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,0.75,4,3,10,0,4,48,48,0,0.296296,-1,-1,3.17805,0.0,1.0,,,0,,3,3,,0.518519,5,5,0.5,1,1,1,0,0,2607,319,0,2926,0.00122908,3.1198
sachs,shared,20260820T055901Z,2026-08-20T06:05:16.602083+00:00,study2_semantic,probe_random_edits,,none,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,1.271,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,1.0,3,3,10,0,3,48,0,0,0.296296,-1,-1,3.65197,0.0,1.0,,,,,4,4,,0.518519,5,5,0.5,1,2,,,,,,,,,
sachs,shared,20260820T055901Z,2026-08-20T06:05:16.844550+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260825,2654168092,11,17,60,60,4,3,17,17,success,,2.305,0.7,0.4117647058823529,0.5185185185185185,1.0,0.4,0.23529411764705882,0.29629629629629634,16,0.75,4,3,10,0,4,48,0,0,0.357143,-1,-1,2.99603,0.0,1.0,,,,,3,4,,0.518519,5,5,0.5,3,4,,,,,,,,,
sachs,named,20260820T055901Z,2026-08-20T06:05:04.208592+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,11,17,60,60,4,3,17,17,success,,15.024,0.8,0.47058823529411764,0.5925925925925927,1.0,0.4,0.23529411764705882,0.29629629629629634,15,1.0,2,3,10,0,2,48,48,0,0.307692,-1,-1,1.9467,0.0,1.0,,,0,,1,4,,0.538462,7,2,0.5,1,4,1,0,0,2362,140,0,2502,0.001601,13.4044
